"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IDGeneInfo"
"pdam_00025611",11.4338231819913,-24.7845411256331,2.23535536734534,-11.0875172188244,1.44235464560857e-28,2.0207388584976e-25,"pdam_00025611 unknown function"
"pdam_00025772",13.7895851607889,-24.34461474898,2.17972629428535,-11.1686567312625,5.80521304524294e-29,8.71403943898432e-26,"pdam_00025772 unknown function"
"pdam_00024927",64.7903471317251,-24.2243687948997,1.60522700970939,-15.0909302225641,1.85804178187039e-51,9.76168701150157e-48,"pdam_00024927 NOTCH2: Neurogenic locus notch homolog protein 2 (Homo sapiens)"
"pdam_00014678",11.2315417076662,-23.7429510903397,2.07450538236003,-11.4451142389078,2.48776543300045e-30,4.75276277950041e-27,"pdam_00014678 unknown function"
"pdam_00011899",1.34227780904531,-22.729212094741,4.49600391658915,-5.05542533245485,4.29432620029967e-07,1.46979259119377e-05,"pdam_00011899 PLA2G1B: Phospholipase A2%2C major isoenzyme (Sus scrofa)"
"pdam_00025232",13.2554741575113,-21.8478239855488,1.11664034039317,-19.5656767852899,3.03349461242618e-85,6.37488892801362e-81,"pdam_00025232 Samd9l: Sterile alpha motif domain-containing protein 9-like (Mus musculus)"
"pdam_00022766",9.82318113287474,-21.8416236011872,1.23925395054952,-17.6248166015546,1.58883062059934e-69,1.66946377459476e-65,"pdam_00022766 unknown function"
"pdam_00024204",7.95587222739605,-21.4717092726094,1.22883252657902,-17.4732592181501,2.29029478997045e-68,1.6043515003743e-64,"pdam_00024204 unknown function"
"pdam_00013802",11.3959611808535,-19.710214705548,1.79372567033731,-10.988422048864,4.34455126968892e-28,5.37063205485368e-25,"pdam_00013802 unknown function"
"pdam_00012240",1.60117072700874,-19.5347283285861,1.90011387335423,-10.2808197985007,8.59930108855326e-25,7.85714401634551e-22,"pdam_00012240 CML25: Probable calcium-binding protein CML25 (Arabidopsis thaliana)"
"pdam_00023343",2.79807385729438,-19.3706657803495,1.47268680652592,-13.1532826222876,1.62943809721201e-39,5.70710693548506e-36,"pdam_00023343 unknown function"
"pdam_00013803",9.15867600866809,-19.2336008899477,1.86074683154467,-10.3364953060171,4.81837867915275e-25,4.60264672465432e-22,"pdam_00013803 unknown function"
